index,AAPL_Daily_Adj._Open-Adj._Close_P_Delta,AAPL_Daily_Adj._Open-Adj._Close_P_Delta,AAPL_AfterHours_Adj._Close-Adj._Open_P_Delta,AAPL_Adj._Open,AAPL_Adj._High,AAPL_Adj._Low,AAPL_Adj._Close,AAPL_Adj._Volume,AAPL_25-day_Adj._Close_MA,AAPL_50-day_Adj._Close_MA,AAPL_200-day_Adj._Close_MA,AAPL_100-day_Adj._Close_MA,AAPL_quickratio,GOOGL_Daily_Adj._Open-Adj._Close_P_Delta,GOOGL_AfterHours_Adj._Close-Adj._Open_P_Delta,GOOGL_Adj._Open,GOOGL_Adj._High,GOOGL_Adj._Low,GOOGL_Adj._Close,GOOGL_Adj._Volume,GOOGL_25-day_Adj._Close_MA,GOOGL_50-day_Adj._Close_MA,GOOGL_200-day_Adj._Close_MA,GOOGL_100-day_Adj._Close_MA,GOOGL_quickratio,GOOG_Daily_Adj._Open-Adj._Close_P_Delta,GOOG_AfterHours_Adj._Close-Adj._Open_P_Delta,GOOG_Adj._Open,GOOG_Adj._High,GOOG_Adj._Low,GOOG_Adj._Close,GOOG_Adj._Volume,GOOG_25-day_Adj._Close_MA,GOOG_50-day_Adj._Close_MA,GOOG_200-day_Adj._Close_MA,GOOG_100-day_Adj._Close_MA,GOOG_quickratio,AOSL_Daily_Adj._Open-Adj._Close_P_Delta,AOSL_AfterHours_Adj._Close-Adj._Open_P_Delta,AOSL_Adj._Open,AOSL_Adj._High,AOSL_Adj._Low,AOSL_Adj._Close,AOSL_Adj._Volume,AOSL_25-day_Adj._Close_MA,AOSL_50-day_Adj._Close_MA,AOSL_200-day_Adj._Close_MA,AOSL_100-day_Adj._Close_MA,AOSL_quickratio,MSFT_Daily_Adj._Open-Adj._Close_P_Delta,MSFT_AfterHours_Adj._Close-Adj._Open_P_Delta,MSFT_Adj._Open,MSFT_Adj._High,MSFT_Adj._Low,MSFT_Adj._Close,MSFT_Adj._Volume,MSFT_25-day_Adj._Close_MA,MSFT_50-day_Adj._Close_MA,MSFT_200-day_Adj._Close_MA,MSFT_100-day_Adj._Close_MA,MSFT_quickratio,FB_Daily_Adj._Open-Adj._Close_P_Delta,FB_AfterHours_Adj._Close-Adj._Open_P_Delta,FB_Adj._Open,FB_Adj._High,FB_Adj._Low,FB_Adj._Close,FB_Adj._Volume,FB_25-day_Adj._Close_MA,FB_50-day_Adj._Close_MA,FB_200-day_Adj._Close_MA,FB_100-day_Adj._Close_MA,FB_quickratio,ORCL_Daily_Adj._Open-Adj._Close_P_Delta,ORCL_AfterHours_Adj._Close-Adj._Open_P_Delta,ORCL_Adj._Open,ORCL_Adj._High,ORCL_Adj._Low,ORCL_Adj._Close,ORCL_Adj._Volume,ORCL_25-day_Adj._Close_MA,ORCL_50-day_Adj._Close_MA,ORCL_200-day_Adj._Close_MA,ORCL_100-day_Adj._Close_MA,ORCL_quickratio,INTC_Daily_Adj._Open-Adj._Close_P_Delta,INTC_AfterHours_Adj._Close-Adj._Open_P_Delta,INTC_Adj._Open,INTC_Adj._High,INTC_Adj._Low,INTC_Adj._Close,INTC_Adj._Volume,INTC_25-day_Adj._Close_MA,INTC_50-day_Adj._Close_MA,INTC_200-day_Adj._Close_MA,INTC_100-day_Adj._Close_MA,INTC_quickratio,IBM_Daily_Adj._Open-Adj._Close_P_Delta,IBM_AfterHours_Adj._Close-Adj._Open_P_Delta,IBM_Adj._Open,IBM_Adj._High,IBM_Adj._Low,IBM_Adj._Close,IBM_Adj._Volume,IBM_25-day_Adj._Close_MA,IBM_50-day_Adj._Close_MA,IBM_200-day_Adj._Close_MA,IBM_100-day_Adj._Close_MA,IBM_quickratio
780693,-0.0064123773,-0.026535761,-0.009070755,42.8085484657,42.8423799579,41.5554820451,41.6725910564,153755000,43.5913155068,44.1086588774,42.4066830381,44.6822854895,0,-0.0418033111,-4.12354E-05,253.8736837409,254.1294733389,243.1505825548,243.2609231657,10480300,259.8333807547,266.3095219823,285.8032723221,282.9630799202,3.9993,0,0,0,0,0,0,0,0,0,0,0,3.9993,-0.0176245211,0.0007800312,13.05,13.1,12.5,12.82,160500,13.4976,13.4004,12.78725,13.3016,0,0.0016515277,-0.0037098104,20.7957079005,20.8643972743,20.5896397793,20.8300525874,83320400,20.8516363027,21.4131120943,22.1075469027,21.9739684487,1.9047,0,0,0,0,0,0,0,0,0,0,0,0,-0.0052631579,0.0052910053,29.2137720981,29.6424271273,29.0553561091,29.0600154029,42812400,30.5416708299,31.4347784717,28.7961402436,30.8571927927,2.4997,-0.022601476,0,18.0171313826,18.0171313826,17.5101918004,17.6099176198,96504000,18.5659225671,18.2729666986,17.1935349083,17.795922399,0,0.0012177302,-0.0045001216,143.0929369494,143.8422058594,142.5179166231,143.2671855331,7149700,145.090174216,145.42337161,132.6097261503,142.8611321001,0.9831
785013,0.0272199065,-0.0064123773,0.0043130788,41.2945891922,41.3394809799,40.4026088897,41.0297927056,160161400,43.460257511,44.0494277419,42.4477687829,44.6451619329,0,-0.0008659794,0.0053861076,243.2508922011,243.8677965257,240.3569589063,243.0402419439,6051100,258.9311957962,265.3523673376,285.8569379828,282.3014374934,3.9993,0,0,0,0,0,0,0,0,0,0,0,3.9993,-0.0015588465,0.0046838407,12.83,12.99,12.75,12.81,90600,13.4636,13.4022,12.7945,13.2868,0,0.0124120811,0.0020433183,20.752777042,21.1734994561,20.7441908702,21.0103621935,54338400,20.8379763576,21.3863207336,22.1117163409,21.9400124833,1.9047,0,0,0,0,0,0,0,0,0,0,0,0,0.0178628389,0.0056408649,29.2137720981,29.810161704,29.1205862222,29.7356130032,23408300,30.4194109607,31.4021592851,28.8406237854,30.851673598,2.4997,0.0063709297,0.0063305979,17.6099176198,17.8010587738,17.5932966499,17.7221091667,37358400,18.4966131226,18.2970382233,17.2079672168,17.7952677551,0,0.0080635308,0.0010907769,142.6224657733,144.2865397478,142.5266290523,143.7725064259,3956100,144.9194106039,145.4471869458,132.7907970795,142.907457241,0.9831
786453,-0.007842293,0.0272199065,-0.000430372,41.2067574337,42.3934620813,41.0141781708,42.3284015195,123345600,43.4186187515,44.0240280986,42.4910535747,44.6218572396,0,0.0119255321,-0.0031440162,244.3492828278,247.7347333893,243.1174803716,247.2632780519,5525200,258.4212215545,264.4981303899,285.9138637071,281.6805709379,3.9993,0,0,0,0,0,0,0,0,0,0,0,3.9993,0.013986014,-0.001532567,12.87,13.23,12.83,13.05,64600,13.44,13.4076,12.8025,13.275,0,0.0097879282,-0.0064620355,21.0532930521,21.3452228905,20.9502589915,21.2593611733,49708700,20.8499725058,21.3667272846,22.1156558855,21.9077832915,1.9047,0,0,0,0,0,0,0,0,0,0,0,0,0.0174509193,-0.002143951,29.9033475799,30.4811000105,29.5865156018,30.425188485,26941600,30.3623812046,31.3866803526,28.8865158101,30.8497014137,2.4997,0.0088536813,-0.0050808314,17.8343007136,18.0254418676,17.6348490747,17.9921999278,55384300,18.4304616624,18.3266765011,17.2231412955,17.7973140189,0,0.0061743341,-0.0037901576,143.9293301512,145.279756675,142.8838386489,144.8179979282,5387300,144.8274073517,145.4976368925,132.9661710367,142.9639780943,0.9831
787893,0.0385338935,-0.007842293,-0.0113759648,42.3101845622,42.7968375646,41.9484478385,41.9783756969,97645800,43.3481971994,44.0027142585,42.5332128187,44.6043039001,0,-0.0090446638,-0.0100101642,246.4858782933,246.9372717015,244.1185706413,244.256496405,4809300,257.5494304188,263.5916822714,285.9705511959,281.1088811864,3.9993,0,0,0,0,0,0,0,0,0,0,0,3.9993,0.0076745971,-0.0083777609,13.03,13.15,12.79,13.13,79000,13.414,13.416,12.81275,13.2657,0,0.0020325203,-0.0085192698,21.1219824258,21.3022920319,21.1133962541,21.1649132844,44287300,20.8544373151,21.3467803692,22.1205137999,21.8840989425,1.9047,0,0,0,0,0,0,0,0,0,0,0,0,-0.0116635973,-0.0093167702,30.3599583718,30.3599583718,29.9499405178,30.0058520434,25940800,30.297523835,31.35714043,28.9240770942,30.8520937673,2.4997,-0.006731662,-0.009114279,17.9007845933,17.9589579879,17.767816834,17.7802825614,37679600,18.358825282,18.3504270524,17.2385137334,17.7996127855,0,0.0005435111,-0.0097778851,144.2691148895,145.3320312502,143.8422058594,144.3475267522,3960500,144.659431717,145.5404121978,133.1462031971,143.0318648012,0.9831
789333,-0.015149229,0.0385338935,0.000422667,41.5008311732,43.1598754995,41.3941318518,43.1000197827,139939800,43.303227339,43.9996694242,42.5776556885,44.5937771012,0,-0.0039615871,0.0009578943,241.8114487772,242.177578986,237.5984436339,240.8534916553,9593700,256.5545593471,262.6849833788,285.9947258207,280.5063211412,3.9993,0,0,0,0,0,0,0,0,0,0,0,3.9993,0.0207373272,0.0007524454,13.02,13.31,12.91,13.29,89100,13.3896,13.428,12.8228,13.2572,0,0.0077741408,-0.0048721072,20.9846036783,21.1649132844,20.7785355571,21.147740941,59470400,20.8523766339,21.3322907521,22.1254122715,21.8604633547,1.9047,0,0,0,0,0,0,0,0,0,0,0,0,0.017523511,-0.0298530454,29.7262944156,30.3320026091,29.1951349229,30.247203462,54354600,30.2434387526,31.3396028481,28.9634245088,30.856620573,2.4997,0.0240566038,-0.0046061723,17.6182281048,18.0503733225,17.5018813154,18.0420628375,54189000,18.2866902726,18.3853509744,17.2560878086,17.8045293548,0,0.0125563818,-0.0016253311,142.936113224,145.2623318167,142.7095900652,144.7308736363,5271500,144.5088809407,145.6029979154,133.3275929675,143.0794791289,0.9831
790773,0.0135840532,-0.015149229,0.0037996017,43.11823674,43.3498523401,42.3010760835,42.4650286993,109951800,43.2294226377,43.9742177325,42.618826012,44.5694704753,0,-0.0120662395,-0.0018530997,241.0842038417,241.1193122179,237.2423443896,238.1752240999,7603500,255.4236683951,261.6678435657,285.9914657572,279.8234130694,3.9993,0,0,0,0,0,0,0,0,0,0,0,3.9993,0.0172932331,-0.0029563932,13.3,13.67,13.15,13.53,1449700,13.3768,13.4416,12.83435,13.2489,0,-0.0085679315,-0.0028806584,21.0447068804,21.0704653955,20.7699493854,20.8643972743,101387200,20.8381235888,21.3123048719,22.1285569074,21.8317258821,1.9047,0,0,0,0,0,0,0,0,0,0,0,0,-0.0111146396,-0.0051380861,29.3442323244,29.5492412514,28.8456878883,29.0180817587,75120900,30.1181969354,31.2918916796,28.9957456672,30.8376006598,2.4997,-0.0189726978,-0.0014150943,17.9589579879,18.0669942924,17.6020226591,17.6182281048,124407700,18.2089041335,18.4114683259,17.271136921,17.8050440129,0,-0.0047030449,0.0040588841,144.4956380483,144.574049911,143.3804471125,143.8160685718,4402600,144.3165105042,145.6351440571,133.5032044448,143.1044668671,0.9831
795093,0.0048254159,0.0135840532,0.0048488134,42.6263788926,43.4474431828,42.5821377106,43.2054178928,84953400,43.2128712308,43.9732288119,42.6634770756,44.5534916013,0,0.0185654008,0.0025269263,237.7338616563,244.9561561877,237.5332423638,242.1474860922,6882500,254.596515052,260.7077799412,286.0081673133,279.1754127545,3.9993,0,0,0,0,0,0,0,0,0,0,0,3.9993,-0.0126019274,0.0045045045,13.49,13.49,13.18,13.32,98500,13.3652,13.4522,12.8448,13.2383,0,0.0400330169,0.003968254,20.8042940723,21.8603931936,20.8042940723,21.6371527289,92044200,20.8625083165,21.311356914,22.1362395553,21.8111611735,1.9047,0,0,0,0,0,0,0,0,0,0,0,0,0.0193673338,0.0034832172,28.8689843573,29.6610643025,28.7571613062,29.4280996127,29585600,30.0179289329,31.2505171507,29.0267797238,30.8235878767,2.4997,0.0080302315,0.0037488285,17.5932966499,17.8509216835,17.4520184057,17.7345748942,45183400,18.1464092866,18.4432113716,17.2868895042,17.8060678833,0,0.0113430675,0.0042357714,144.3998013273,146.5779086237,143.9380425804,146.0377380142,4446700,144.2279922237,145.6940288104,133.6829137102,143.1539177229,0.9831
796533,-0.0059516724,0.0048254159,0.0023265525,43.4149129019,43.811782329,43.3875874659,43.6244079109,73574900,43.2173473974,43.9935277072,42.7078613909,44.5428476934,0,0.0198958721,0.0058543502,242.7593749344,248.8719940039,242.7593749344,247.5892844022,5424700,254.1001829222,260.3361327018,286.0367054077,278.591109065,3.9993,0,0,0,0,0,0,0,0,0,0,0,3.9993,-0.023916293,-0.0053598775,13.38,13.38,12.95,13.06,119200,13.3376,13.4552,12.85045,13.2273,0,0.0197628459,-0.0034883721,21.7230144461,22.2553570926,21.602808042,22.152323032,81032100,20.9184901561,21.3215654129,22.1411884562,21.7982074201,1.9047,0,0,0,0,0,0,0,0,0,0,0,0,0.0205112023,0.0018552876,29.5306040762,30.1642680324,29.2324092733,30.1363122696,32746800,29.9873639656,31.2162247484,29.0610767444,30.8180757856,2.4997,0.0032679739,0.0018613309,17.8010587738,17.9007845933,17.6680910145,17.8592321685,36515100,18.100867829,18.4746436182,17.3008813631,17.8067746557,0,0.0099803957,0.0035292042,146.6563204864,148.7211662035,146.3775227525,148.1200085897,4850000,144.288979228,145.7730476773,133.8660667789,143.2222040639,0.9831
797973,0.0028981177,-0.0059516724,0.0019758113,43.7259023874,43.7688423582,43.184598513,43.4656601401,88136300,43.2269763606,43.9992270124,42.7507883495,44.5266346014,0,0.0020743545,0.0088831722,249.0387587908,250.8995027291,246.9523181484,249.5553534691,4681300,253.685101606,260.0425263672,286.0796880911,278.0223032159,3.9993,0,0,0,0,0,0,0,0,0,0,0,3.9993,0.0038491147,-0.0007668712,12.99,13.09,12.94,13.04,52700,13.3188,13.4594,12.85795,13.2179,0,-0.0035005834,0.0046838408,22.0750474865,22.0750474865,21.7745314764,21.997771941,66051000,20.9689768458,21.3336305845,22.145701719,21.7826905343,1.9047,0,0,0,0,0,0,0,0,0,0,0,0,0.0009259259,0.0061671292,30.1922237952,30.4531442477,30.015170631,30.220179558,27305700,29.9646266119,31.1938601382,29.0945416548,30.8168441323,2.4997,-0.0065025546,0.0042075736,17.8924741083,17.9257160481,17.7096434393,17.7761273189,31660400,18.0603126625,18.5065579607,17.3137171327,17.8057432209,0,-0.0004102925,0.0033423244,148.6427543408,148.8605650705,147.9544724351,148.5817673365,3817100,144.3778460057,145.8659856308,134.0547973684,143.2910471507,0.9831
799413,0.0217591904,0.0028981177,0.0008341526,43.5515400817,43.7376132885,43.3095147917,43.6777575716,80738700,43.2211989827,43.9935277072,42.7933704873,44.5055419672,0,0.0087451941,0.0007109286,251.7721966516,254.1194423743,251.5264380183,253.9739933872,4851900,253.4184785662,259.8905572531,286.1442373485,277.481057442,3.9993,0,0,0,0,0,0,0,0,0,0,0,3.9993,0.0168841136,-0.000754717,13.03,13.26,13.01,13.25,93000,13.3092,13.473,12.86605,13.21,1.5572,0.0101010101,-0.0026923077,22.1008060017,22.3240464663,22.0321166279,22.3240464663,52535400,21.0311407291,21.3510269756,22.1514881672,21.7668111166,2.3549,0,0,0,0,0,0,0,0,0,0,0,0,0.0085810604,-0.000607718,30.4065513098,30.6954275251,30.2947282587,30.6674717623,22182400,29.9616446638,31.179695885,29.1285744306,30.8167366568,2.4997,0.0316573557,0.0022563177,17.8509216835,18.4658975702,17.8509216835,18.4160346605,53930200,18.0430268538,18.54731194,17.3298335968,17.8110283907,0,0.0025714453,0.0003497523,149.0783758001,150.2430533337,148.7647283494,149.4617226843,5105200,144.5102749293,145.9858905145,134.2454331797,143.361604918,0.9831
800853,0.0187463557,0.0217591904,-0.0007574433,43.7141914862,44.6966059697,43.4864795199,44.6653769,108828300,43.2641910019,43.9957397663,42.8367593759,44.4900055051,0,0.028195919,0.0081991755,254.1545507505,261.3969072111,253.9739933872,261.3206718799,7266100,253.4766180372,259.8433916574,286.244466747,276.9927902078,3.9993,0,0,0,0,0,0,0,0,0,0,0,3.9993,-0.000755287,0.0015117158,13.24,13.36,13.03,13.23,81000,13.292,13.478,12.8752,13.2033,1.5572,0.0034708831,0.003074558,22.2639432643,22.4700113855,22.1866677188,22.3412188098,52906200,21.0775060563,21.3583595941,22.1564544742,21.750382607,2.3549,0,0,0,0,0,0,0,0,0,0,0,0,0.0048647005,-0.0012102874,30.6488345872,30.9377108025,30.2667724959,30.7979319886,25382300,29.9485986412,31.1599404794,29.1650208028,30.8174686801,2.4997,0.0144079244,0.0071016423,18.4575870853,18.7650750286,18.3661717507,18.7235226038,35837100,18.044024112,18.5686503001,17.346473028,17.8198420191,0,0.0170735971,-0.0058439326,149.5139972594,152.1625757319,149.4094481092,152.0667390109,5181700,144.7667688446,146.1691718083,134.4480618432,143.4419694813,0.9831
806613,0.0080527296,0.0187463557,-0.0013736657,44.6315454079,45.5202726823,44.5664848461,45.4682242329,88763500,43.3267532382,43.9924450995,42.884943228,44.478645931,0,0.013592233,0.0019908346,263.4632859242,268.5289230608,263.4632859242,267.044340296,7690700,253.7081327007,259.9170189378,286.3505191205,276.5711887646,3.9993,0,0,0,0,0,0,0,0,0,0,0,3.9993,-0.0045283019,-0.0037907506,13.25,13.25,12.98,13.19,54000,13.268,13.4846,12.8828,13.1967,1.5572,-0.0026819923,-0.0023050327,22.4099081835,22.4528390421,22.2381847491,22.3498049815,37805300,21.1211238087,21.3699585797,22.1619272484,21.7366900155,2.3549,0,0,0,0,0,0,0,0,0,0,0,0,0.0015146925,-0.001814882,30.7606576382,30.8817992769,30.5556487112,30.8072505762,21406400,29.924743057,31.1284436533,29.1916875941,30.8196054808,2.4997,-0.0110180696,0.0004456328,18.8564903631,18.8564903631,18.5822443596,18.6487282392,33358200,18.0516697581,18.5876680833,17.3633877499,17.8293509107,0,0.0110073767,-0.001368067,151.1780712339,152.842929327,151.1780712339,152.8421452084,4586500,145.0431270984,146.3067234185,134.6523310402,143.5422315812,0.9831
808053,0.0071333916,0.0080527296,0.0082726859,45.4057660935,46.0758898803,45.1142947766,45.771406451,111156500,43.3472082788,43.9891946738,42.929529231,44.4750285637,0,0.0034864105,0.0105349671,267.5759814212,270.0887380603,267.3452692348,268.5088611315,5385800,253.8353253322,260.0204381831,286.418428751,276.1645334586,3.9993,0,0,0,0,0,0,0,0,0,0,0,3.9993,0.00456621,0.0022727273,13.14,13.28,12.97,13.2,77000,13.2368,13.4794,12.8891,13.1904,1.5572,0.0138621486,0.0060767186,22.2982879512,22.6417348199,22.2897017794,22.607390133,48744200,21.1664587953,21.3851737769,22.1678030154,21.7295589602,2.3549,0,0,0,0,0,0,0,0,0,0,0,0,0.0063636364,0.0078289672,30.7513390507,30.9843037404,30.630197412,30.9470293901,22363900,29.8870959631,31.0982514295,29.2190022947,30.8196890026,2.4997,0.013363029,0.0061538462,18.6570387242,18.9645266675,18.6487282392,18.9063532728,43269800,18.0596478237,18.603921347,17.3811032443,17.838632108,0,0.0143843827,-0.0052332452,152.633046908,154.8808536379,152.5459226161,154.8285790628,5885900,145.3491076114,146.4945858764,134.8596508761,143.6672154095,0.9831
809493,0.0180279617,0.0071333916,-0.010806271,46.1500589208,46.5833622625,46.0628777679,46.4792653636,99915900,43.4080529162,44.0068390982,42.9773032016,44.4754839877,0,0.0103512015,-0.0249725576,271.3375931563,276.1925800357,268.7696662118,274.1462632518,7863100,254.2566258465,260.1586648756,286.501535293,275.7738273864,3.9993,0,0,0,0,0,0,0,0,0,0,0,3.9993,0,-0.007558579,13.23,13.28,13.1,13.23,49200,13.2292,13.4702,12.89815,13.1841,1.5572,0.0105700264,-0.0085917071,22.7447688805,23.0796295775,22.6331486482,22.9851816886,51946500,21.2468253626,21.3980494164,22.1767476508,21.7283258656,2.3549,0,0,0,0,0,0,0,0,0,0,0,0,0.0185240514,-0.0102669405,31.1893126674,31.8043394485,31.1240825543,31.7670650981,29886000,29.9321979271,31.0818507153,29.2535272505,30.8260194472,2.4997,0.0148536479,-0.0116229014,19.0227000622,19.43822431,18.9977686073,19.3052565507,53107000,18.1005354096,18.6192460283,17.3999615039,17.8522322139,0,-0.0016970246,-0.0056097008,154.0183231485,154.4452321786,153.4433028222,153.7569502729,5905600,145.6948168015,146.6467905454,135.0607953863,143.7835646884,0.9831
810933,-0.0065667621,0.0180279617,-0.0093686581,45.9769978263,46.8436045097,45.8286597454,46.8058693839,122408300,43.4788804463,44.031718257,43.0241207819,44.4761736296,0,-0.0018012947,-0.0071617888,267.300129894,269.6574065813,264.45133594,266.8186435919,9530800,254.3354692285,260.1007862097,286.5416340741,275.2915386071,3.9993,0,0,0,0,0,0,0,0,0,0,0,3.9993,-0.0007616146,0.0030487805,13.13,13.18,12.97,13.12,54900,13.2204,13.4602,12.9072,13.1771,1.5572,0.0143180106,-0.0111441308,22.7876997391,23.1654912947,22.7619412239,23.1139742644,58320700,21.3395560172,21.4102593144,22.1886117914,21.7285503003,2.3549,0,0,0,0,0,0,0,0,0,0,0,0,0.0059276823,-0.0079301433,31.4409145324,31.631945578,31.1427197295,31.6272862842,23909600,29.9776726345,31.0574360159,29.2855920169,30.8326264758,2.4997,0.0056620209,-0.0108271979,19.0808734569,19.2803250958,18.9562161826,19.1889097613,35838800,18.1339435592,18.6297697051,17.4187655553,17.8662357621,0,0.0056983304,-0.009009009,152.8944197835,153.7656627021,152.4762231826,153.7656627021,4399900,146.0572538556,146.7665555598,135.2594458943,143.9054656552,0.9831
815253,0.0006222951,-0.0065667621,-0.0013276836,46.3673611972,46.8136766513,45.909334842,46.0628777679,110668600,43.5338436089,44.0505858199,43.0664621955,44.4684964833,0,-0.0017039646,0.0016689425,264.9077448305,268.819821035,263.5635955705,264.4563514223,5672900,254.4197293314,259.9935551979,286.576240902,274.8056888354,3.9993,0,0,0,0,0,0,0,0,0,0,0,3.9993,-0.0129179331,-0.0038491147,13.16,13.17,12.91,12.99,44700,13.2132,13.4448,12.91575,13.1716,1.5572,0.0003756574,-0.0030041307,22.8563891128,23.0109402037,22.7447688805,22.8649752845,43999800,21.4331452889,21.4118590977,22.1999894512,21.727217565,2.3549,0,0,0,0,0,0,0,0,0,0,0,0,-0.0139839334,0.0054315027,31.3764773709,31.4231546654,30.7136597888,30.9377108025,21943300,30.0101013193,31.0184843197,29.3145797049,30.8372678455,2.4997,0.0004378284,-0.0100656455,18.9811476374,19.0974944268,18.8897323029,18.9894581224,34663100,18.1711745318,18.6335004043,17.4366940853,17.8792344215,0,0.0005145798,-0.0003428767,152.3803864616,153.4694401098,152.1277260152,152.4587983242,4766500,146.40366004,146.8530706801,135.4554329412,144.0175940642,0.9831
816693,-0.0008651243,0.0006222951,0.0129469965,46.0017208398,46.5417235029,45.3628261227,46.030347487,112902300,43.615611723,44.0600065893,43.1064288986,44.4562911219,0,0.011076189,0.0055991461,264.8977138659,270.5451469508,263.8143696862,267.8317710192,5676700,254.6795313152,259.8923427648,286.5930929226,274.3532421759,3.9993,0,0,0,0,0,0,0,0,0,0,0,3.9993,-0.0030911901,0.0054263566,12.94,13,12.83,12.9,48800,13.1988,13.4192,12.92325,13.1657,1.5572,-0.0003766478,0.0022607385,22.7962859108,23.002354032,22.6159763047,22.7876997391,47319300,21.5200373467,21.4253915723,22.2095269146,21.7246002438,2.3549,0,0,0,0,0,0,0,0,0,0,0,0,-0.0216086435,0.0079754601,31.1057490627,31.2504486757,30.3589123505,30.4335960218,35092400,30.027583822,30.9569634206,29.341788417,30.8336123438,2.4997,-0.007515473,0.0053452116,18.7983169684,18.881421818,18.4825185401,18.6570387242,51048100,18.1918177764,18.6248098884,17.4511649017,17.8864348181,0,-0.0050305837,0.0048836541,152.4065237491,152.7898706333,151.5004311138,151.6398299808,5036800,146.7277624057,146.9266759977,135.6368308126,144.1166753998,0.9831
818133,-0.0089748206,-0.0008651243,0.0083514887,46.6263022333,46.8436045097,46.3725660422,46.5859646849,97909700,43.7508335947,44.0905590291,43.1499257878,44.4559267828,0,0.0023463687,0.0015977409,269.3314002309,272.8422378503,269.0726013435,269.9633510024,5574800,255.0653222148,259.8893334754,286.6127786907,273.9168952147,3.9993,0,0,0,0,0,0,0,0,0,0,0,3.9993,-0.0100231303,-0.0007788162,12.97,13,12.74,12.84,53500,13.1804,13.3994,12.92945,13.1615,1.5572,0.0011278195,-0.0003755163,22.8392167694,23.1483189512,22.7619412239,22.8649752845,40861800,21.6083031919,21.4449054218,22.2196298493,21.7211348816,2.3549,0,0,0,0,0,0,0,0,0,0,0,0,-0.0051734632,0.0033649434,30.6763179532,31.077742686,30.4242605628,30.5176151519,36497800,30.0614731124,30.8894816623,29.3694635747,30.8317272401,2.4997,-0.0039875942,0.0035587189,18.7567645436,18.8897323029,18.5490024198,18.681970179,43265500,18.2057793911,18.6205765117,17.4665212298,17.8920702121,0,-0.0033161807,0.0004589261,152.3803864616,153.617551406,151.5962678348,151.8750655688,4074800,147.0982148947,146.9777499483,135.8170823453,144.2108230066,0.9831
819573,0.0103829222,-0.0089748206,0.0095033122,46.9750268446,47.0530995188,46.3673611972,46.553434404,107633400,43.8837132861,44.1154642122,43.1960602322,44.4653085158,0,-0.0188826235,0.129617726,270.3946824814,271.8391413876,264.180499895,265.2889214863,13285700,255.2613272636,259.8396802005,286.6172173925,273.4096293335,3.9993,0,0,0,0,0,0,0,0,0,0,0,3.9993,-0.0210444271,-0.0007961783,12.83,13,12.55,12.56,116500,13.1404,13.3786,12.93395,13.1549,1.5572,-0.005634861,0,22.8563891128,23.1912498098,22.6331486482,22.7275965371,46382300,21.6951952497,21.459112544,22.2292776585,21.7175753081,2.3549,0,0,0,0,0,0,0,0,0,0,0,0,-0.0228658537,0.0031201248,30.6203051998,30.9003689669,29.742772063,29.9201457821,32194500,30.0934554948,30.8143370668,29.3930389884,30.8176350573,2.4997,-0.0128546099,0,18.7484540587,18.8648008481,18.4575870853,18.507449995,47571900,18.220738264,18.6075747177,17.4799093266,17.8945584319,0,-0.0009747706,0.0048786087,151.9447650023,153.4258779639,151.4568689679,151.7966537061,4613100,147.4428785933,147.0147652306,135.9959095892,144.2989821485,0.9831
821013,0.0229045234,0.0103829222,0.0013975666,46.9958462244,47.4942101279,46.7356039771,47.483800438,121116800,44.0577112526,44.1554113971,43.2465146979,44.4995433834,0,0.0002008368,-0.0085840501,299.6750682271,301.0543258633,294.9906579012,299.7352540149,27436700,256.8841367209,260.4598947434,286.7925837316,273.3464844111,3.9993,0,0,0,0,0,0,0,0,0,0,0,3.9993,-0.0422310757,-0.0058236273,12.55,12.8,11.99,12.02,159400,13.0764,13.351,12.93655,13.1465,1.5572,0.0117113714,-0.0056011949,22.7275965371,23.1221311275,22.7275965371,22.9937678603,49132400,21.7920472667,21.4743778389,22.2410043035,21.7206867864,2.3549,0,0,0,0,0,0,0,0,0,0,0,0,-0.0018662519,-0.0081022125,30.0135003711,30.1161904191,29.7241011452,29.9574876177,25404600,30.1127672975,30.756526394,29.4168961286,30.8146136707,2.4997,0.0044903458,-0.0035762181,18.507449995,18.7484540587,18.4492766003,18.5905548445,49959400,18.2410158473,18.5887930217,17.4947882887,17.9005991759,0,0.0026273703,-0.0046143329,152.5372101869,153.2864790969,151.6572548391,152.9379819295,5347100,147.8157705625,147.1136396744,136.1779059099,144.4236221738,0.9831
